latitude,longitude,mag,magType
17.5983,119.875,4.5,1
38.3596,104.1647,4.4,1
26.6798,126.371,4.4,1
26.9712,126.409,4.6,1
23.6781,94.5148,4.3,1
41.12,75.3179,4.3,1
29.3907,130.634,4.4,1
18.5921,120.3569,4.3,1
26.1764,126.1944,4.7,1
23.9947,121.6442,4.6,1
32.7173,85.4732,4.2,1
44.3531,80.8382,4.5,1
26.6242,129.6758,4.6,1
20.2758,121.3094,4.4,1
26.8463,126.2929,4.1,1
34.1448,78.1519,5.0,2
30.4666,130.2796,4.6,1
39.5321,77.0904,4.0,1
23.2157,121.4342,4.9,3
36.0168,82.1106,4.1,1
23.9864,121.6028,4.4,1
33.6266,82.0467,4.1,1
24.927,122.6732,4.3,1
27.9673,128.1221,4.9,2
34.2911,74.0789,4.5,1
31.8613,92.9243,4.4,1
18.1219,120.6358,4.5,1
26.7989,126.4542,4.5,1
22.8004,94.0292,5.9,2
22.1646,121.465,4.7,3
38.5534,74.0964,4.1,1
32.7903,85.6582,4.4,1
20.8559,121.7492,4.8,1
24.7124,122.4397,4.3,1
26.6453,96.7986,4.8,1
33.6171,131.825,5.2,2
38.5572,97.2708,4.5,1
33.0339,76.074,4.3,1
39.5731,75.0746,4.2,1
26.3421,126.5582,4.5,1
32.9752,76.2474,5.0,1
23.2115,123.3863,4.9,1
24.6661,93.4997,5.5,2
26.0254,95.3931,4.5,1
42.5449,87.9587,4.9,1
24.4886,100.0363,4.0,1
24.3263,122.0935,4.7,2
44.8612,81.0037,4.2,1
41.6958,75.4435,4.8,1
19.0854,121.0354,5.0,1
26.8771,126.5993,4.1,1
24.8601,95.1097,4.0,1
24.8514,122.5898,4.3,1
30.5094,131.3683,4.5,1
29.9171,94.9732,4.1,1
23.6418,122.0685,4.4,1
26.7294,126.51,4.6,1
25.2574,124.3633,5.1,2
24.6748,121.8875,4.4,1
28.6531,76.8101,4.6,1
24.7685,122.2491,4.1,1
30.4088,94.7964,4.8,1
21.1306,99.9038,4.2,1
41.891,82.5479,4.3,1
40.7333,105.6078,4.5,1
20.7141,122.0302,4.6,1
25.3345,124.9617,4.9,1
24.8791,122.5278,4.7,1
31.7412,78.4799,4.5,1
24.6538,127.5618,4.4,1
45.9516,81.6548,4.3,1
27.3974,132.1932,4.3,1
33.4611,96.5758,4.2,1
17.8095,119.7907,4.5,1
22.7414,95.522,5.4,2
19.6388,94.6638,4.1,1
30.3387,131.1199,4.4,1
26.7772,126.42,5.1,1
33.4944,75.735,4.4,1
43.1168,133.5777,4.5,1
26.9713,126.4252,4.8,1
33.6587,134.6928,4.5,3
25.3944,124.5753,4.5,1
31.4099,131.6633,4.6,1
25.0311,95.2274,4.6,1
41.7072,82.4546,4.3,1
41.8177,81.1623,5.3,2
41.2479,78.8581,4.7,3
27.462,128.7852,4.4,1
51.3556,100.2703,4.4,1
19.3023,120.9802,5.1,2
41.7386,81.6901,4.7,1
24.1937,125.2046,4.5,3
23.1525,121.3694,4.6,1
33.0877,92.051,4.0,1
28.4397,104.8739,5.1,2
23.4043,118.5785,5.7,2
26.8541,126.3881,4.8,2
33.7022,88.4267,4.0,1
33.9999,133.8743,4.6,1
33.2123,76.8049,4.6,1
24.4782,121.9301,5.8,2
42.4393,123.5732,4.7,1
34.8817,86.9413,4.7,1
22.9701,120.9569,5.4,2
18.1927,121.1694,4.2,1
24.5799,94.9415,4.0,1
20.0069,121.4371,4.8,1
24.1799,121.9613,4.5,3
18.2178,96.1961,4.3,1
19.652,122.4844,4.2,1
39.2533,95.8598,4.1,1
32.7852,85.5166,4.2,1
22.7243,121.1649,4.4,1
22.0767,120.2935,4.5,1
29.5741,81.4056,4.0,1
28.8184,95.9771,4.5,1
34.3861,98.7477,4.6,1
22.8638,95.9967,5.5,1
26.2541,129.5319,5.1,2
33.5227,81.8143,4.3,1
27.9197,128.1628,4.5,1
53.4243,109.7848,4.4,1
26.7341,129.6486,4.6,1
24.0287,122.2701,4.7,1
24.6818,95.1058,4.3,1
44.1128,82.5453,4.5,1
24.8145,122.4512,4.6,1
29.5952,103.8004,4.3,1
20.9941,94.4334,4.1,1
32.9708,98.8816,4.0,1
31.9486,95.0989,4.4,1
27.4201,88.4739,4.4,1
27.3145,127.7434,4.5,1
41.8064,81.432,4.3,1
41.3206,80.785,4.6,1
26.6843,129.6373,4.4,1
19.7668,120.3517,5.2,2
28.7099,81.4792,4.3,1
31.9533,104.3946,4.1,1
26.9282,129.419,4.8,1
28.5346,104.7737,4.6,1
26.1858,128.3532,4.5,1
29.3523,81.1777,5.2,2
51.0324,100.4678,4.4,1
38.4804,73.2324,4.3,1
25.3875,94.8228,4.1,1
24.1815,127.1795,4.3,1
21.5314,121.0775,4.5,1
33.8337,135.0775,5.2,2
26.8303,126.5557,4.1,1
25.1971,124.6718,4.4,1
44.0557,130.2744,4.4,1
27.8248,86.0362,4.2,1
31.3495,131.4691,5.7,2
38.1667,74.0871,4.3,1
30.405,94.6879,4.6,1
24.2894,123.7417,4.2,1
20.5648,122.0235,4.5,1
26.1193,129.5132,4.4,1
26.6227,126.4129,4.3,1
24.9464,122.5681,4.5,1
24.856,123.2346,4.5,1
24.8414,122.5829,4.5,1
19.0319,121.1407,4.6,1
38.7468,127.036,3.8,4
38.3013,74.542,4.5,1
23.9323,121.6806,4.6,3
26.6176,129.6998,4.9,1
24.0539,122.4814,5.1,2
26.8891,126.5208,4.3,1
26.543,126.442,4.7,1
27.9986,128.0941,4.5,1
38.5763,100.5849,4.4,1
23.845,126.073,4.3,1
32.1507,132.1049,5.3,2
34.3549,87.6921,5.5,2
29.0957,103.7427,4.6,1
25.0603,123.3063,4.5,1
23.2361,120.6215,4.2,1
26.281,128.9238,5.0,2
24.1256,121.7641,5.5,2
31.7709,131.7087,5.0,1
42.8152,86.3599,4.2,1
43.9364,91.3826,4.1,1
28.8225,87.362,5.0,2
49.6496,108.9579,4.3,1
27.9545,127.8901,4.1,1
26.8467,126.4787,4.0,1
21.7851,97.0208,4.5,1
26.2265,128.6166,4.4,1
51.3754,100.2451,4.2,1
24.4518,122.8529,4.0,1
31.1283,129.1919,4.2,1
25.3755,124.6087,4.6,1
30.1267,131.0476,4.8,1
31.6863,120.2074,4.2,1
28.0763,104.6829,4.4,1
24.2021,94.1977,4.3,1
30.0793,96.1336,4.2,1
40.9295,78.0893,5.0,2
25.0623,123.7655,4.5,1
50.4868,91.0161,4.4,1
20.8089,122.0073,4.3,1
23.5211,126.1874,4.4,1
28.2007,104.7676,4.4,1
39.6324,74.8373,4.3,1
45.0,78.747,4.5,3
49.6289,97.5995,4.2,1
24.8662,123.2687,4.5,1
22.145,121.4818,4.3,1
24.5221,102.2184,4.1,1
23.2482,121.2933,4.2,1
23.9188,122.7725,4.1,3
32.3382,101.8022,4.8,1
24.0832,121.8625,4.6,1
26.7543,126.3988,4.6,1
21.3093,94.8301,4.5,1
26.25,126.3058,4.6,1
25.9935,128.7105,4.2,1
20.827,120.2179,4.9,1
32.8847,73.58,4.3,1
25.0149,99.3985,4.5,1
24.8575,125.3364,4.6,1
27.8527,100.5876,4.7,1
24.871,122.5919,4.4,1
24.8256,123.4659,4.4,1
44.9202,92.8448,4.4,1
24.7796,123.1109,4.7,1
34.2276,78.0514,4.4,1
23.9608,99.3999,4.4,1
23.6092,94.6188,5.0,2
33.6204,134.5467,4.4,1
26.8191,126.6183,4.4,1
32.4789,78.7499,4.6,1
26.8519,126.4075,5.4,2
41.6267,134.7112,4.5,1
32.6138,132.0578,4.3,1
33.581,81.7365,4.4,1
26.9061,126.3525,4.3,1
27.9487,84.7453,4.7,1
23.9381,98.4183,4.4,1
41.0856,73.2421,4.5,1
31.1892,130.278,4.1,1
22.7988,121.6496,4.6,1
31.2495,130.4182,4.4,1
24.8654,122.6223,4.0,1
41.2831,80.9302,4.2,1
35.7311,74.5266,4.3,1
23.627,94.6517,4.6,1
26.7933,90.9506,3.8,1
27.0378,126.7468,4.9,1
30.0278,104.2041,4.7,1
26.1163,128.6638,4.4,1
41.8825,81.1773,4.9,1
43.8793,86.537,4.6,1
23.9362,121.602,5.0,1
33.8114,134.8565,5.2,2
24.4109,123.4189,4.4,1
23.0986,121.3134,5.6,2
24.3085,125.2179,4.8,1
28.1811,104.8534,4.6,1
36.8647,74.5646,3.9,1
35.8038,95.7805,4.8,1
36.7398,90.4226,4.6,1
26.1495,102.2525,4.5,1
18.1569,119.268,4.5,1
24.9597,97.8861,4.9,1
22.2255,121.3607,5.1,2
51.4437,100.3282,4.5,1
50.4294,90.7555,4.5,1
23.1309,120.9948,4.3,1
25.2468,93.8695,4.6,1
35.5736,87.8934,4.2,1
33.1756,130.1726,4.4,1
19.9562,121.2798,4.8,1
26.2234,129.524,5.0,1
24.957,122.6254,4.0,1
38.513,133.5436,4.0,1
24.5261,122.4633,4.6,1
23.8691,122.5257,4.1,1
32.621,90.3621,4.0,1
45.8435,96.5436,4.7,1
32.4352,105.2417,4.4,1
27.9194,85.7168,4.2,1
32.3573,91.863,4.0,1
22.3921,121.1618,5.2,2
23.9478,122.4804,4.4,1
27.9717,128.0603,4.4,1
27.4276,129.4211,5.1,1
42.2202,82.2187,4.6,1
35.6686,74.4751,4.6,1
30.7282,96.3491,4.3,1
23.9142,122.2347,4.9,3
27.1626,126.4537,4.3,1
27.6799,129.9521,4.6,1
25.7761,124.1584,4.2,1
26.6407,129.6146,4.4,1
23.0704,121.4319,4.2,1
30.6821,131.2671,4.5,1
23.9036,122.2971,4.9,1
39.4189,75.1609,4.6,1
24.8618,123.1643,4.7,1
24.5969,95.1002,4.8,1
33.5679,81.8588,4.7,1
34.5599,96.5154,5.0,1
34.5476,98.9375,5.1,1
40.2673,77.1905,4.6,1
28.0036,92.6174,4.8,1
27.94,100.6023,4.7,1
28.8329,91.973,4.2,1
44.9647,80.8057,4.0,1
34.1448,80.3638,4.7,1
42.0169,130.9379,4.2,1
29.2741,105.5143,4.6,1
25.6938,96.8329,4.3,1
28.8211,130.7651,4.6,1
25.1379,126.8809,4.3,1
33.4367,76.7294,4.5,1
23.559,94.5663,4.3,1
28.1099,105.0299,4.5,1
24.1244,121.7188,4.3,1
25.2858,96.8919,4.8,1
25.2456,123.5783,5.3,2
24.127,121.8548,4.4,1
18.9768,94.3994,4.3,1
24.6071,94.3727,4.5,1
22.9085,120.9027,4.4,1
19.646,121.2842,4.5,1
34.6373,97.9393,4.5,1
36.9982,94.6585,5.0,1
23.9445,121.5947,4.5,1
51.3391,100.2786,4.3,1
24.4632,100.8439,4.7,1
29.8972,95.0012,4.1,1
23.9022,122.3042,4.6,1
23.3949,118.5551,4.6,1
34.7474,98.0852,5.2,1
27.3505,126.0308,4.3,1
33.8069,91.9404,4.3,1
24.9183,123.3754,4.4,1
26.6892,127.4629,4.5,1
32.1573,104.6416,4.5,1
19.8876,121.2803,5.5,2
39.7247,74.575,4.2,1
22.4078,121.1728,4.7,1
26.753,92.4736,4.4,1
23.9189,122.0725,4.5,1
23.8106,121.6949,4.5,1
27.6128,102.6443,4.2,1
37.3686,112.3503,4.2,1
33.0835,103.8163,4.3,1
20.7424,120.1008,4.5,1
33.6219,102.9263,4.7,1
29.9346,94.9732,4.6,1
28.6159,128.6625,4.4,1
20.921,120.0664,5.0,2
23.7734,121.779,4.6,3
28.6287,96.3987,4.3,1
40.7134,77.7707,4.5,1
27.1435,128.3834,4.9,1
32.6775,85.4882,4.8,1
18.7577,122.4449,4.2,1
34.7361,97.9925,4.6,1
19.1874,121.1706,4.4,1
28.2852,130.2065,4.9,1
25.6801,128.8089,4.6,1
29.4411,130.6072,4.3,1
28.0796,105.0397,4.5,1
24.2869,126.5489,4.5,1
31.5122,78.0555,4.2,1
25.6841,128.7218,4.2,1
22.5257,92.7906,4.8,1
21.6233,121.0033,4.6,1
23.9567,122.3034,4.6,1
29.6636,131.0354,4.4,1
34.1948,78.1585,4.5,1
23.9994,122.7765,4.4,1
27.6078,129.934,5.1,1
30.2227,87.4245,4.2,1
24.8206,126.6801,4.6,1
24.8455,122.5866,4.3,1
35.8128,77.6114,4.1,1
34.5983,98.2513,7.3,2
26.6545,97.0594,4.8,1
38.4095,73.8932,5.1,2
34.558,98.4494,4.4,1
18.4229,95.9558,5.2,1
23.9741,122.5839,4.1,1
22.297,122.4624,5.0,2
28.9184,130.7577,4.5,1
33.4034,88.0892,4.1,1
44.0699,84.5924,4.7,1
20.2418,93.6524,4.5,1
20.6386,120.0263,4.7,1
27.8913,128.1943,4.5,1
31.995,95.0575,5.2,2
26.1661,128.8568,4.4,1
45.0476,79.8403,4.5,1
26.0062,128.5665,5.3,2
23.4203,86.989,4.0,1
20.3517,120.8832,4.5,1
27.9703,128.2198,4.6,1
34.3645,78.2373,4.6,1
51.7594,104.8622,4.5,1
29.2806,104.9294,4.4,1
41.6253,133.9806,4.1,1
24.8253,122.4615,4.4,1
19.357,101.4121,4.3,1
32.7588,131.3859,4.2,1
28.8231,76.6692,3.7,1
33.6308,82.5671,4.6,1
